transaction_id,card_id,timestamp,amount,merchant_category,country,card_present,is_fraud
txn_0000325,card_00310,2026-01-10T05:54:30Z,365.51,online_retail,GB,True,False
txn_0000326,card_00750,2026-01-12T13:24:25Z,23.96,restaurant,SG,True,False
txn_0000327,card_00098,2026-01-19T15:36:56Z,11.48,grocery,AE,True,False
txn_0000328,card_00092,2026-01-23T10:02:59Z,115.57,grocery,AE,False,False
txn_0000329,card_00421,2026-01-11T08:52:50Z,572.05,fuel,IN,True,True
txn_0000330,card_00761,2026-01-12T03:25:01Z,9.11,atm_withdrawal,US,False,False
txn_0000331,card_00370,2026-01-28T16:49:11Z,43.39,atm_withdrawal,AE,True,False
txn_0000332,card_00570,2026-01-07T09:19:50Z,292.48,electronics,DE,False,False
txn_0000333,card_00260,2026-01-09T23:17:20Z,47.93,online_retail,DE,False,False
txn_0000334,card_00412,2026-01-14T15:31:23Z,14.63,restaurant,AE,True,False
txn_0000335,card_00849,2026-01-19T06:40:38Z,121.73,fuel,AE,False,False
txn_0000336,card_00725,2026-01-10T18:28:19Z,9.98,pharmacy,GB,False,False
txn_0000337,card_00411,2026-01-10T06:32:47Z,102.2,online_retail,US,False,False
txn_0000338,card_00443,2026-01-13T15:06:08Z,124.99,grocery,GB,True,False
txn_0000339,card_00732,2026-01-27T19:43:00Z,182.73,utilities,SG,True,False
txn_0000340,card_00290,2026-01-25T22:56:12Z,52.1,fuel,IN,False,False
txn_0000341,card_00055,2026-01-17T22:56:58Z,318.03,fuel,US,False,True
txn_0000342,card_00248,2026-01-07T03:06:29Z,159.95,pharmacy,US,True,False
txn_0000343,card_00893,2026-01-27T11:50:15Z,37.69,online_retail,IN,True,False
txn_0000344,card_00484,2026-01-20T11:49:41Z,204.7,fuel,US,True,False
txn_0000345,card_00160,2026-01-30T22:34:58Z,136.98,restaurant,SG,False,False
txn_0000346,card_00050,2026-01-04T07:15:27Z,66.05,electronics,US,False,False
txn_0000347,card_00101,2026-01-01T20:36:59Z,61.38,restaurant,GB,False,False
txn_0000348,card_00570,2026-01-14T15:44:31Z,27.21,electronics,DE,False,False
txn_0000349,card_00733,2026-01-17T06:03:18Z,51.11,entertainment,GB,True,False
txn_0000350,card_00812,2026-01-17T03:27:50Z,19.63,utilities,DE,True,False
txn_0000351,card_00617,2026-01-30T09:39:47Z,4.46,fuel,AE,False,False
txn_0000352,card_00377,2026-01-16T10:52:30Z,69.53,grocery,IN,False,False
txn_0000353,card_00781,2026-01-27T01:04:21Z,11.93,entertainment,US,True,False
txn_0000354,card_00240,2026-01-05T08:21:58Z,116.28,grocery,GB,False,False
txn_0000355,card_00601,2026-01-02T01:30:55Z,84.55,electronics,DE,False,False
txn_0000356,card_00466,2026-01-08T09:20:47Z,177.86,fuel,GB,False,False
txn_0000357,card_00515,2026-01-26T05:35:58Z,94.2,travel,IN,False,False
txn_0000358,card_00466,2026-01-28T11:40:44Z,57.16,online_retail,AE,False,False
txn_0000359,card_00680,2026-01-06T07:15:46Z,57.06,restaurant,IN,True,False
txn_0000360,card_00691,2026-01-13T03:38:46Z,21.14,online_retail,DE,True,False
txn_0000361,card_00691,2026-01-15T00:59:15Z,35.08,restaurant,GB,True,False
txn_0000362,card_00167,2026-01-22T11:06:24Z,352.01,restaurant,IN,True,False
txn_0000363,card_00153,2026-01-19T03:44:41Z,212.16,travel,DE,True,False
txn_0000364,card_00718,2026-01-05T19:43:25Z,74.29,online_retail,IN,False,False
txn_0000365,card_00658,2026-01-12T05:48:00Z,78.97,restaurant,GB,True,False
txn_0000366,card_00241,2026-01-30T11:59:11Z,15.44,pharmacy,GB,True,False
txn_0000367,card_00005,2026-01-24T01:04:29Z,9.94,online_retail,DE,True,False
txn_0000368,card_00613,2026-01-20T10:17:24Z,10.7,grocery,SG,False,False
txn_0000369,card_00130,2026-01-29T11:34:09Z,33.66,restaurant,IN,False,False
txn_0000370,card_00488,2026-01-17T06:23:22Z,16.13,pharmacy,AE,True,False
txn_0000371,card_00702,2026-01-19T11:05:43Z,109.15,entertainment,IN,False,False
txn_0000372,card_00035,2026-01-11T10:05:10Z,44.11,pharmacy,IN,True,False
txn_0000373,card_00775,2026-01-19T01:20:50Z,85.63,entertainment,SG,False,False
txn_0000374,card_00825,2026-01-06T21:25:32Z,65.42,grocery,DE,False,False
txn_0000375,card_00213,2026-01-06T09:52:57Z,73.3,restaurant,DE,True,False
txn_0000376,card_00481,2026-01-15T20:02:45Z,31.73,online_retail,IN,True,False
txn_0000377,card_00042,2026-01-13T11:37:38Z,188.49,utilities,DE,True,False
txn_0000378,card_00678,2026-01-22T20:47:25Z,82.83,travel,GB,False,False
txn_0000379,card_00543,2026-01-29T05:26:07Z,27.33,utilities,GB,False,False
txn_0000380,card_00693,2026-01-17T11:32:30Z,44.69,restaurant,DE,True,False
txn_0000381,card_00325,2026-01-26T17:30:25Z,100.25,utilities,SG,True,False
txn_0000382,card_00136,2026-01-26T01:22:06Z,206.58,fuel,US,True,False
txn_0000383,card_00524,2026-01-30T06:11:57Z,119.75,travel,US,True,False
txn_0000384,card_00841,2026-01-20T23:13:47Z,747.89,pharmacy,US,False,False
txn_0000385,card_00878,2026-01-07T20:05:56Z,95.89,grocery,GB,True,False
txn_0000386,card_00392,2026-01-23T17:41:44Z,46.54,utilities,GB,True,False
txn_0000387,card_00067,2026-01-11T16:17:40Z,65.51,entertainment,DE,True,False
txn_0000388,card_00441,2026-01-16T11:05:05Z,358.72,travel,GB,True,False
txn_0000389,card_00019,2026-01-21T15:44:16Z,62.35,electronics,DE,False,False
txn_0000390,card_00338,2026-01-19T19:17:41Z,78.17,travel,DE,False,False
txn_0000391,card_00759,2026-01-07T19:42:37Z,237.88,electronics,SG,False,False
txn_0000392,card_00243,2026-01-06T00:38:19Z,64.03,fuel,IN,False,False
txn_0000393,card_00685,2026-01-17T00:14:17Z,25.43,utilities,DE,True,False
txn_0000394,card_00546,2026-01-18T19:29:58Z,7.95,restaurant,SG,True,False
txn_0000395,card_00827,2026-01-11T00:54:44Z,36.89,online_retail,GB,True,False
txn_0000396,card_00311,2026-01-30T04:04:07Z,29.44,pharmacy,SG,False,False
txn_0000397,card_00552,2026-01-03T18:33:48Z,52.82,grocery,US,False,False
txn_0000398,card_00292,2026-01-12T18:28:31Z,60.53,fuel,GB,False,False
txn_0000399,card_00137,2026-01-06T18:33:24Z,60.98,pharmacy,IN,True,False
txn_0000400,card_00150,2026-01-30T15:48:11Z,158.6,utilities,GB,True,False
txn_0000401,card_00194,2026-01-26T23:18:08Z,85.09,utilities,DE,True,False
txn_0000402,card_00759,2026-01-13T13:50:55Z,487.49,pharmacy,US,True,False
txn_0000403,card_00013,2026-01-19T11:54:22Z,60.08,fuel,IN,True,False
txn_0000404,card_00664,2026-01-03T11:38:53Z,171.48,grocery,SG,False,False
txn_0000405,card_00881,2026-01-11T17:57:18Z,79.6,fuel,DE,False,False
txn_0000406,card_00380,2026-01-23T17:28:24Z,10.98,restaurant,US,True,False
txn_0000407,card_00773,2026-01-22T05:18:01Z,18.33,entertainment,US,False,False
txn_0000408,card_00731,2026-01-27T02:19:24Z,57.18,restaurant,IN,True,False
txn_0000409,card_00153,2026-01-02T03:30:40Z,64.14,travel,SG,True,False
txn_0000410,card_00275,2026-01-27T15:08:43Z,42.95,entertainment,AE,True,False
txn_0000411,card_00324,2026-01-24T19:21:36Z,493.33,restaurant,IN,False,False
txn_0000412,card_00638,2026-01-24T08:15:48Z,49.5,atm_withdrawal,GB,True,False
txn_0000413,card_00372,2026-01-17T19:58:50Z,35.98,grocery,IN,False,False
txn_0000414,card_00085,2026-01-17T08:58:44Z,27.64,travel,IN,True,False
txn_0000415,card_00856,2026-01-21T06:22:22Z,136.69,pharmacy,AE,True,False
txn_0000416,card_00209,2026-01-07T02:06:53Z,193.73,online_retail,GB,False,False
txn_0000417,card_00791,2026-01-17T12:14:11Z,7.43,electronics,DE,False,False
txn_0000418,card_00550,2026-01-09T05:35:18Z,75.55,electronics,DE,True,False
txn_0000419,card_00643,2026-01-25T01:08:26Z,21.02,restaurant,US,True,False
txn_0000420,card_00541,2026-01-08T10:35:12Z,251.65,electronics,GB,True,False
txn_0000421,card_00745,2026-01-18T06:54:26Z,76.16,electronics,US,True,False
txn_0000422,card_00818,2026-01-26T05:09:42Z,343.05,fuel,GB,False,True
txn_0000423,card_00341,2026-01-29T16:12:22Z,69.58,online_retail,IN,False,False
txn_0000424,card_00438,2026-01-22T00:19:39Z,1123.49,travel,GB,True,True
txn_0000425,card_00872,2026-01-11T06:32:57Z,251.53,restaurant,AE,True,False
txn_0000426,card_00638,2026-01-11T23:54:07Z,84.13,pharmacy,SG,True,False
txn_0000427,card_00079,2026-01-04T00:59:39Z,7.53,restaurant,SG,False,False
txn_0000428,card_00635,2026-01-17T11:45:37Z,63.75,grocery,AE,True,True
txn_0000429,card_00666,2026-01-18T18:55:46Z,76.1,electronics,US,False,False
txn_0000430,card_00021,2026-01-16T03:37:34Z,321.88,fuel,DE,True,False
txn_0000431,card_00090,2026-01-11T08:02:20Z,222.58,fuel,IN,True,False
txn_0000432,card_00308,2026-01-21T02:43:36Z,29.94,grocery,US,False,False
txn_0000433,card_00184,2026-01-17T19:39:51Z,596.4,grocery,AE,True,False
txn_0000434,card_00325,2026-01-19T19:33:58Z,29.45,entertainment,IN,True,False
txn_0000435,card_00402,2026-01-19T22:35:12Z,52.23,fuel,IN,True,False
txn_0000436,card_00110,2026-01-13T10:24:58Z,46.04,fuel,SG,False,False
txn_0000437,card_00416,2026-01-01T19:06:05Z,9.35,atm_withdrawal,GB,False,False
txn_0000438,card_00430,2026-01-13T03:07:58Z,30.7,travel,AE,True,False
txn_0000439,card_00151,2026-01-18T01:26:35Z,68.19,utilities,US,False,False
txn_0000440,card_00301,2026-01-10T10:00:19Z,30.83,fuel,DE,True,False
txn_0000441,card_00131,2026-01-20T03:15:17Z,96.75,travel,US,True,False
txn_0000442,card_00828,2026-01-26T18:32:59Z,6.56,restaurant,AE,True,False
txn_0000443,card_00020,2026-01-12T20:06:43Z,112.38,electronics,DE,True,False
txn_0000444,card_00231,2026-01-25T21:53:37Z,51.6,pharmacy,GB,True,False
txn_0000445,card_00530,2026-01-06T01:05:19Z,166.64,fuel,GB,True,False
txn_0000446,card_00577,2026-01-28T17:07:34Z,71.14,atm_withdrawal,US,False,False
txn_0000447,card_00435,2026-01-29T12:07:05Z,554.44,electronics,GB,False,False
txn_0000448,card_00622,2026-01-28T20:32:48Z,139.94,electronics,DE,True,False
txn_0000449,card_00533,2026-01-30T10:29:52Z,36.28,pharmacy,GB,False,False
txn_0000450,card_00135,2026-01-10T21:20:52Z,27.06,utilities,DE,True,False
txn_0000451,card_00460,2026-01-12T15:57:02Z,2682.78,restaurant,GB,True,True
txn_0000452,card_00862,2026-01-10T00:04:21Z,20.67,pharmacy,SG,True,False
txn_0000453,card_00886,2026-01-26T15:55:53Z,132.28,pharmacy,GB,False,False
txn_0000454,card_00531,2026-01-10T13:20:44Z,53.52,restaurant,US,False,False
txn_0000455,card_00391,2026-01-21T09:10:33Z,432.02,utilities,US,False,False
txn_0000456,card_00396,2026-01-01T23:14:35Z,79.55,electronics,DE,False,False
txn_0000457,card_00501,2026-01-20T08:21:57Z,62.58,restaurant,IN,True,False
txn_0000458,card_00050,2026-01-15T05:37:24Z,133.88,pharmacy,IN,True,False
txn_0000459,card_00546,2026-01-27T06:46:06Z,366.82,restaurant,SG,False,False
txn_0000460,card_00030,2026-01-13T11:13:11Z,337.37,travel,GB,True,False
txn_0000461,card_00793,2026-01-18T14:53:00Z,320.61,utilities,IN,False,False
txn_0000462,card_00257,2026-01-13T21:44:20Z,34.13,entertainment,SG,True,False
txn_0000463,card_00479,2026-01-13T06:06:04Z,404.56,restaurant,AE,False,False
txn_0000464,card_00889,2026-01-29T16:46:49Z,158.48,atm_withdrawal,DE,True,False
txn_0000465,card_00643,2026-01-01T22:34:01Z,133.66,online_retail,DE,False,False
txn_0000466,card_00297,2026-01-03T02:45:25Z,71.4,travel,GB,True,False
txn_0000467,card_00697,2026-01-23T01:13:07Z,209.3,restaurant,US,True,False
txn_0000468,card_00343,2026-01-13T23:26:11Z,75.57,electronics,GB,False,False
txn_0000469,card_00821,2026-01-27T03:41:42Z,37.31,travel,AE,True,False
txn_0000470,card_00182,2026-01-05T06:38:31Z,41.41,grocery,SG,False,False
txn_0000471,card_00820,2026-01-26T06:09:06Z,598.41,pharmacy,IN,True,False
txn_0000472,card_00154,2026-01-01T11:31:58Z,128.2,fuel,US,True,False
txn_0000473,card_00272,2026-01-05T17:44:16Z,21.88,fuel,GB,False,False
txn_0000474,card_00637,2026-01-09T13:28:18Z,125.68,pharmacy,SG,True,False
txn_0000475,card_00807,2026-01-15T09:54:30Z,197.66,fuel,IN,True,False
txn_0000476,card_00632,2026-01-02T04:05:08Z,266.18,utilities,DE,False,False
txn_0000477,card_00461,2026-01-01T01:27:34Z,23.59,electronics,US,False,False
txn_0000478,card_00032,2026-01-02T23:39:26Z,54.57,utilities,DE,False,False
txn_0000479,card_00549,2026-01-15T02:36:21Z,526.75,restaurant,US,True,True
txn_0000480,card_00247,2026-01-07T03:06:39Z,12.27,restaurant,SG,False,False
txn_0000481,card_00216,2026-01-21T00:16:15Z,106.62,pharmacy,IN,True,False
txn_0000482,card_00187,2026-01-05T20:37:14Z,45.02,travel,AE,True,False
txn_0000483,card_00410,2026-01-26T08:46:42Z,562.32,utilities,AE,True,True
txn_0000484,card_00781,2026-01-15T01:50:06Z,26.3,restaurant,GB,True,False
txn_0000485,card_00695,2026-01-27T10:34:53Z,64.79,electronics,US,True,False
txn_0000486,card_00245,2026-01-28T00:38:56Z,50.97,travel,SG,False,False
txn_0000487,card_00015,2026-01-21T19:42:58Z,99.99,entertainment,IN,True,False
txn_0000488,card_00173,2026-01-13T03:06:22Z,176.44,pharmacy,AE,False,False
txn_0000489,card_00365,2026-01-05T19:10:54Z,210.02,electronics,SG,False,False
txn_0000490,card_00116,2026-01-06T06:58:15Z,70.68,atm_withdrawal,DE,True,False
txn_0000491,card_00487,2026-01-12T19:12:42Z,97.75,atm_withdrawal,GB,True,False
txn_0000492,card_00692,2026-01-22T18:16:58Z,74.06,utilities,GB,True,False
txn_0000493,card_00302,2026-01-26T11:15:50Z,819.11,restaurant,US,True,False
txn_0000494,card_00509,2026-01-08T03:05:21Z,227.58,electronics,US,False,False
txn_0000495,card_00783,2026-01-16T01:14:56Z,204.12,utilities,SG,True,False
txn_0000496,card_00259,2026-01-10T22:03:55Z,17.43,electronics,IN,False,False
txn_0000497,card_00719,2026-01-09T10:18:40Z,33.05,utilities,AE,False,False
txn_0000498,card_00620,2026-01-26T09:22:16Z,397.47,utilities,AE,False,False
txn_0000499,card_00263,2026-01-08T09:44:27Z,50.36,utilities,DE,True,False
