transaction_id,card_id,timestamp,amount,merchant_category,country,card_present,is_fraud
txn_0000325,card_00339,2026-01-22T21:59:31Z,161.2,entertainment,AE,True,False
txn_0000326,card_00454,2026-01-08T08:18:25Z,25.27,entertainment,GB,False,False
txn_0000327,card_00863,2026-01-16T21:12:13Z,106.18,restaurant,US,False,False
txn_0000328,card_00102,2026-01-02T11:24:07Z,51.59,utilities,AE,True,False
txn_0000329,card_00235,2026-01-30T00:38:31Z,1232.38,restaurant,DE,True,False
txn_0000330,card_00723,2026-01-16T08:18:15Z,173.69,travel,AE,True,False
txn_0000331,card_00605,2026-01-09T07:16:18Z,30.06,utilities,US,False,False
txn_0000332,card_00146,2026-01-18T23:17:07Z,25.09,utilities,SG,False,False
txn_0000333,card_00460,2026-01-11T13:37:54Z,83.99,utilities,US,False,False
txn_0000334,card_00298,2026-01-12T21:02:15Z,62.89,entertainment,SG,False,False
txn_0000335,card_00601,2026-01-27T18:55:21Z,41.81,grocery,SG,False,False
txn_0000336,card_00167,2026-01-02T05:04:02Z,106.47,entertainment,IN,False,False
txn_0000337,card_00021,2026-01-04T19:32:16Z,104.66,pharmacy,DE,False,False
txn_0000338,card_00052,2026-01-24T05:18:15Z,13.48,entertainment,AE,False,False
txn_0000339,card_00537,2026-01-22T15:08:39Z,17.93,travel,IN,False,False
txn_0000340,card_00621,2026-01-21T12:15:38Z,128.56,pharmacy,GB,True,True
txn_0000341,card_00581,2026-01-06T12:12:36Z,26.04,restaurant,US,False,False
txn_0000342,card_00537,2026-01-25T05:44:43Z,17.55,grocery,IN,False,False
txn_0000343,card_00164,2026-01-29T13:41:44Z,105.26,utilities,US,False,False
txn_0000344,card_00866,2026-01-12T05:46:30Z,66.51,utilities,AE,False,False
txn_0000345,card_00675,2026-01-25T21:46:12Z,247.52,fuel,US,False,False
txn_0000346,card_00734,2026-01-26T22:03:55Z,288.36,travel,SG,True,False
txn_0000347,card_00122,2026-01-12T21:35:29Z,19.68,electronics,DE,True,False
txn_0000348,card_00645,2026-01-17T23:01:19Z,52.19,electronics,US,True,False
txn_0000349,card_00411,2026-01-12T21:53:38Z,20.23,online_retail,DE,False,False
txn_0000350,card_00453,2026-01-09T01:46:57Z,91.35,travel,US,True,False
txn_0000351,card_00703,2026-01-07T02:00:27Z,54.26,travel,GB,False,False
txn_0000352,card_00833,2026-01-13T07:21:31Z,147.16,travel,IN,True,False
txn_0000353,card_00569,2026-01-20T17:37:18Z,474.42,grocery,US,False,False
txn_0000354,card_00432,2026-01-27T18:53:46Z,18.29,restaurant,US,True,False
txn_0000355,card_00026,2026-01-15T23:28:48Z,17.23,travel,IN,False,False
txn_0000356,card_00805,2026-01-26T13:55:57Z,53.62,travel,GB,True,False
txn_0000357,card_00760,2026-01-16T20:37:47Z,72.23,entertainment,SG,True,False
txn_0000358,card_00063,2026-01-05T08:54:04Z,241.84,travel,AE,True,False
txn_0000359,card_00293,2026-01-17T18:31:53Z,121.4,pharmacy,IN,False,False
txn_0000360,card_00781,2026-01-07T04:42:37Z,11.05,entertainment,DE,True,False
txn_0000361,card_00180,2026-01-03T17:06:31Z,188.17,grocery,SG,False,False
txn_0000362,card_00241,2026-01-24T03:25:10Z,93.33,atm_withdrawal,GB,True,True
txn_0000363,card_00492,2026-01-30T00:10:59Z,134.23,restaurant,IN,True,False
txn_0000364,card_00082,2026-01-13T22:43:36Z,51.4,grocery,US,False,False
txn_0000365,card_00866,2026-01-14T14:57:53Z,45.94,pharmacy,SG,True,False
txn_0000366,card_00751,2026-01-04T00:22:36Z,84.31,restaurant,SG,False,False
txn_0000367,card_00530,2026-01-20T19:17:31Z,84.41,pharmacy,IN,False,False
txn_0000368,card_00210,2026-01-15T18:23:30Z,72.4,restaurant,DE,False,False
txn_0000369,card_00816,2026-01-14T12:23:18Z,20.88,electronics,SG,False,False
txn_0000370,card_00677,2026-01-13T03:51:15Z,83.35,entertainment,AE,True,False
txn_0000371,card_00293,2026-01-28T03:21:14Z,14.78,utilities,IN,False,False
txn_0000372,card_00802,2026-01-28T00:21:36Z,83.88,restaurant,US,True,False
txn_0000373,card_00435,2026-01-16T12:46:04Z,143.96,pharmacy,GB,True,False
txn_0000374,card_00297,2026-01-29T19:23:33Z,164.32,fuel,US,True,False
txn_0000375,card_00583,2026-01-06T08:17:23Z,74.19,utilities,IN,False,False
txn_0000376,card_00209,2026-01-01T17:31:38Z,85.63,fuel,SG,False,False
txn_0000377,card_00363,2026-01-07T16:17:38Z,8.7,fuel,SG,False,False
txn_0000378,card_00682,2026-01-01T08:42:06Z,215.85,grocery,SG,True,False
txn_0000379,card_00653,2026-01-20T06:10:32Z,86.48,online_retail,US,False,False
txn_0000380,card_00070,2026-01-17T12:21:20Z,14.87,utilities,IN,False,False
txn_0000381,card_00374,2026-01-09T23:19:48Z,41.76,travel,GB,True,False
txn_0000382,card_00720,2026-01-29T18:15:15Z,19.59,entertainment,GB,False,False
txn_0000383,card_00818,2026-01-07T21:44:55Z,154.25,restaurant,GB,False,False
txn_0000384,card_00415,2026-01-05T12:22:17Z,203.38,grocery,SG,True,False
txn_0000385,card_00270,2026-01-18T07:58:55Z,28.61,grocery,IN,False,False
txn_0000386,card_00748,2026-01-19T05:58:03Z,46.84,grocery,SG,True,False
txn_0000387,card_00874,2026-01-24T16:51:45Z,13.7,grocery,DE,True,False
txn_0000388,card_00692,2026-01-11T08:13:31Z,164.85,online_retail,SG,True,False
txn_0000389,card_00853,2026-01-02T12:41:25Z,435.48,travel,US,False,False
txn_0000390,card_00267,2026-01-06T16:50:33Z,101.39,fuel,US,False,False
txn_0000391,card_00511,2026-01-01T14:52:45Z,128.64,entertainment,SG,False,False
txn_0000392,card_00666,2026-01-30T23:01:03Z,52.4,online_retail,AE,False,False
txn_0000393,card_00873,2026-01-04T22:32:23Z,34.21,utilities,SG,True,False
txn_0000394,card_00705,2026-01-08T06:03:44Z,133.09,restaurant,IN,True,False
txn_0000395,card_00566,2026-01-18T19:18:46Z,159.02,fuel,GB,False,False
txn_0000396,card_00263,2026-01-17T23:17:54Z,29.38,atm_withdrawal,AE,True,False
txn_0000397,card_00289,2026-01-24T09:25:37Z,49.29,online_retail,SG,True,False
txn_0000398,card_00126,2026-01-09T12:02:08Z,122.24,grocery,IN,False,False
txn_0000399,card_00333,2026-01-18T18:25:42Z,54.27,travel,GB,False,False
txn_0000400,card_00016,2026-01-21T05:45:42Z,15.34,online_retail,SG,True,False
txn_0000401,card_00200,2026-01-17T21:11:25Z,50.41,online_retail,US,True,False
txn_0000402,card_00791,2026-01-13T23:51:51Z,4.73,electronics,US,True,False
txn_0000403,card_00703,2026-01-08T10:37:14Z,187.57,online_retail,DE,True,False
txn_0000404,card_00372,2026-01-23T05:21:27Z,496.26,entertainment,IN,True,False
txn_0000405,card_00874,2026-01-20T02:43:03Z,310.38,atm_withdrawal,AE,False,False
txn_0000406,card_00448,2026-01-15T20:34:50Z,58.32,atm_withdrawal,SG,True,False
txn_0000407,card_00763,2026-01-28T21:22:20Z,208.14,grocery,DE,True,False
txn_0000408,card_00623,2026-01-15T23:19:29Z,17.29,travel,IN,False,False
txn_0000409,card_00244,2026-01-17T22:28:18Z,324.18,restaurant,GB,True,True
txn_0000410,card_00239,2026-01-27T18:25:16Z,72.87,restaurant,AE,False,False
txn_0000411,card_00078,2026-01-25T14:25:21Z,89.18,entertainment,US,False,False
txn_0000412,card_00174,2026-01-15T03:13:25Z,91.6,utilities,US,True,False
txn_0000413,card_00747,2026-01-08T19:29:58Z,44.54,restaurant,IN,True,False
txn_0000414,card_00773,2026-01-12T21:42:15Z,27.58,atm_withdrawal,IN,False,False
txn_0000415,card_00633,2026-01-18T13:59:45Z,20.64,utilities,AE,True,False
txn_0000416,card_00865,2026-01-01T12:46:02Z,304.11,grocery,IN,True,False
txn_0000417,card_00231,2026-01-28T00:43:00Z,2550.91,pharmacy,SG,True,False
txn_0000418,card_00389,2026-01-10T02:16:32Z,644.14,utilities,DE,True,True
txn_0000419,card_00017,2026-01-16T15:35:49Z,68.97,online_retail,DE,False,False
txn_0000420,card_00024,2026-01-09T16:23:03Z,62.74,electronics,AE,True,False
txn_0000421,card_00520,2026-01-24T03:16:27Z,4.47,travel,DE,True,False
txn_0000422,card_00167,2026-01-10T11:24:00Z,2.22,electronics,US,False,False
txn_0000423,card_00746,2026-01-17T07:52:15Z,18.95,travel,GB,True,False
txn_0000424,card_00770,2026-01-06T06:01:59Z,122.18,fuel,GB,False,False
txn_0000425,card_00596,2026-01-15T09:13:17Z,774.62,entertainment,GB,True,False
txn_0000426,card_00186,2026-01-16T23:59:14Z,50.36,grocery,IN,False,False
txn_0000427,card_00882,2026-01-06T10:42:58Z,212.23,electronics,IN,False,False
txn_0000428,card_00778,2026-01-25T11:58:40Z,43.41,restaurant,IN,True,False
txn_0000429,card_00424,2026-01-25T14:21:48Z,17.12,restaurant,GB,True,False
txn_0000430,card_00399,2026-01-05T22:39:42Z,583.53,online_retail,AE,True,False
txn_0000431,card_00599,2026-01-07T01:09:46Z,228.68,utilities,GB,False,False
txn_0000432,card_00084,2026-01-04T15:58:16Z,2.44,travel,AE,True,False
txn_0000433,card_00550,2026-01-01T05:41:33Z,72.76,pharmacy,GB,False,False
txn_0000434,card_00216,2026-01-19T20:57:31Z,179.49,utilities,SG,True,False
txn_0000435,card_00136,2026-01-21T11:38:46Z,83.27,electronics,US,True,False
txn_0000436,card_00659,2026-01-16T22:20:51Z,54.32,atm_withdrawal,SG,False,False
txn_0000437,card_00004,2026-01-06T02:53:49Z,22.31,entertainment,AE,True,False
txn_0000438,card_00826,2026-01-27T11:25:04Z,136.3,utilities,DE,True,False
txn_0000439,card_00575,2026-01-12T08:56:59Z,105.61,pharmacy,IN,False,False
txn_0000440,card_00366,2026-01-05T17:39:56Z,287.08,electronics,US,False,False
txn_0000441,card_00299,2026-01-21T02:16:09Z,150.33,atm_withdrawal,SG,False,False
txn_0000442,card_00470,2026-01-04T07:51:48Z,11.74,travel,AE,False,False
txn_0000443,card_00512,2026-01-26T14:12:44Z,244.38,atm_withdrawal,DE,True,False
txn_0000444,card_00899,2026-01-10T07:53:11Z,4.96,travel,DE,True,False
txn_0000445,card_00693,2026-01-14T01:36:15Z,79.18,atm_withdrawal,IN,False,False
txn_0000446,card_00509,2026-01-20T12:06:50Z,764.19,restaurant,GB,True,True
txn_0000447,card_00572,2026-01-27T02:11:20Z,52.78,entertainment,SG,True,False
txn_0000448,card_00682,2026-01-11T20:34:36Z,53.29,grocery,DE,False,False
txn_0000449,card_00145,2026-01-06T03:24:37Z,47.41,travel,GB,True,False
txn_0000450,card_00160,2026-01-20T01:38:37Z,87.17,fuel,US,False,False
txn_0000451,card_00327,2026-01-10T13:11:30Z,31.91,grocery,US,False,False
txn_0000452,card_00839,2026-01-07T15:58:42Z,4.88,online_retail,GB,True,False
txn_0000453,card_00689,2026-01-11T17:48:46Z,61.62,travel,US,True,False
txn_0000454,card_00523,2026-01-04T11:25:17Z,49.21,utilities,AE,False,False
txn_0000455,card_00620,2026-01-14T14:59:56Z,18.67,grocery,US,False,False
txn_0000456,card_00006,2026-01-10T07:36:47Z,42.53,atm_withdrawal,AE,True,False
txn_0000457,card_00375,2026-01-21T09:29:11Z,248.15,electronics,SG,False,False
txn_0000458,card_00214,2026-01-27T18:07:35Z,154.59,electronics,SG,False,False
txn_0000459,card_00101,2026-01-26T03:01:28Z,57.28,fuel,AE,True,False
txn_0000460,card_00723,2026-01-28T10:11:39Z,58.7,grocery,GB,True,False
txn_0000461,card_00013,2026-01-01T22:13:08Z,207.9,electronics,SG,True,False
txn_0000462,card_00828,2026-01-10T14:37:12Z,167.19,utilities,AE,True,False
txn_0000463,card_00766,2026-01-08T02:41:00Z,28.43,travel,GB,True,False
txn_0000464,card_00607,2026-01-06T03:41:13Z,105.04,grocery,DE,True,False
txn_0000465,card_00784,2026-01-13T15:43:40Z,299.71,fuel,SG,False,False
txn_0000466,card_00900,2026-01-18T15:51:45Z,31.06,pharmacy,AE,False,False
txn_0000467,card_00254,2026-01-23T23:40:01Z,64.86,pharmacy,IN,False,False
txn_0000468,card_00497,2026-01-06T19:12:13Z,4.18,electronics,DE,True,False
txn_0000469,card_00609,2026-01-06T08:57:19Z,36.87,travel,AE,True,False
txn_0000470,card_00490,2026-01-28T23:49:27Z,207.89,atm_withdrawal,DE,True,False
txn_0000471,card_00826,2026-01-07T20:20:19Z,180.53,pharmacy,GB,False,False
txn_0000472,card_00453,2026-01-12T03:26:15Z,131.84,atm_withdrawal,GB,False,False
txn_0000473,card_00260,2026-01-16T10:23:33Z,91.6,pharmacy,DE,False,False
txn_0000474,card_00540,2026-01-10T07:56:28Z,375.07,restaurant,SG,False,False
txn_0000475,card_00237,2026-01-07T15:57:50Z,34.08,electronics,AE,True,False
txn_0000476,card_00755,2026-01-26T19:27:15Z,56.63,electronics,DE,False,False
txn_0000477,card_00319,2026-01-13T20:30:29Z,182.86,utilities,AE,False,False
txn_0000478,card_00118,2026-01-20T09:26:22Z,40.62,grocery,DE,True,False
txn_0000479,card_00676,2026-01-28T00:01:43Z,12.2,pharmacy,GB,True,False
txn_0000480,card_00402,2026-01-25T19:55:28Z,10.97,fuel,SG,False,False
txn_0000481,card_00708,2026-01-24T11:57:50Z,287.64,grocery,IN,True,False
txn_0000482,card_00492,2026-01-27T07:55:44Z,198.86,electronics,AE,True,False
txn_0000483,card_00115,2026-01-07T15:17:38Z,46.26,grocery,IN,False,False
txn_0000484,card_00690,2026-01-13T00:45:12Z,883.98,entertainment,AE,True,False
txn_0000485,card_00575,2026-01-11T09:56:45Z,33.21,atm_withdrawal,DE,False,False
txn_0000486,card_00324,2026-01-18T07:46:34Z,150.9,travel,DE,False,False
txn_0000487,card_00518,2026-01-19T14:59:02Z,229.21,utilities,US,False,False
txn_0000488,card_00843,2026-01-20T04:21:40Z,89.56,grocery,IN,False,False
txn_0000489,card_00775,2026-01-09T16:18:01Z,121.02,online_retail,GB,True,False
txn_0000490,card_00044,2026-01-05T11:36:53Z,376.48,travel,IN,True,False
txn_0000491,card_00318,2026-01-27T01:25:39Z,53.18,online_retail,DE,False,False
txn_0000492,card_00807,2026-01-29T16:39:44Z,44.74,atm_withdrawal,IN,True,False
txn_0000493,card_00795,2026-01-03T16:10:38Z,456.18,atm_withdrawal,US,True,False
txn_0000494,card_00565,2026-01-11T22:50:34Z,192.39,pharmacy,SG,False,False
txn_0000495,card_00347,2026-01-04T15:51:55Z,16.98,entertainment,IN,False,False
txn_0000496,card_00847,2026-01-18T13:45:47Z,9.41,fuel,GB,True,False
txn_0000497,card_00224,2026-01-20T14:06:13Z,129.38,online_retail,SG,False,False
txn_0000498,card_00257,2026-01-17T12:58:33Z,18.59,utilities,US,False,False
txn_0000499,card_00272,2026-01-10T13:55:03Z,98.33,pharmacy,IN,True,False
